step,loss
5044,4.3010716
5045,4.293426
5046,4.2900977
5047,4.2873626
5048,4.2921896
5049,4.297526
5050,4.292163
5051,4.295545
5052,4.3210897
5053,4.301756
5054,4.294191
5055,4.2875075
5056,4.2958775
5057,4.305039
5058,4.3017044
5059,4.289342
5060,4.3024755
5061,4.290217
5062,4.289744
5063,4.2864113
5064,4.292186
5065,4.292225
5066,4.2942657
5067,4.3104277
5068,4.296573
5069,4.296854
5070,4.301769
5071,4.2862687
5072,4.2992363
5073,4.309951
5074,4.29646
5075,4.309365
5076,4.2964497
5077,4.2901254
5078,4.298301
5079,4.2899795
5080,4.29756
5081,4.2886267
5082,4.286063
5083,4.301091
5084,4.2915497
5085,4.295567
5086,4.29627
5087,4.291258
5088,4.2965775
5089,4.2907777
5090,4.2947154
5091,4.3053217
5092,4.2931895
5093,4.292859
5094,4.3104167
5095,4.2938533
5096,4.300152
5097,4.2973347
5098,4.2803087
5099,4.2951417
5100,4.290174
5101,4.2837353
5102,4.2918763
5103,4.299013
5104,4.300546
5105,4.2932897
5106,4.2875867
5107,4.2882485
5108,4.304373
5109,4.2992105
5110,4.302515
5111,4.310268
5112,4.295252
5113,4.290155
5114,4.298163
5115,4.2928095
5116,4.299455
5117,4.285211
5118,4.2963305
5119,4.308245
5120,4.2947106
5121,4.28568
5122,4.2884517
5123,4.2926736
5124,4.301485
5125,4.288416
5126,4.292799
5127,4.304716
5128,4.2973614
5129,4.3071346
5130,4.2932587
5131,4.2969947
5132,4.2915955
5133,4.2940397
5134,4.2914777
5135,4.3075595
5136,4.2944775
5137,4.2934103
5138,4.2863564
5139,4.3016644
5140,4.292196
5141,4.304228
5142,4.3012853
5143,4.3020153
5144,4.3010716
5145,4.2934256
5146,4.2900953
5147,4.287357
5148,4.29219
5149,4.2975254
5150,4.292159
5151,4.29555
5152,4.3210893
5153,4.3017516
5154,4.294185
5155,4.2874975
5156,4.2958765
5157,4.3050365
5158,4.301704
5159,4.2893434
5160,4.3024783
5161,4.2902164
5162,4.2897377
5163,4.286408
5164,4.2921805
5165,4.292225
5166,4.294264
5167,4.3104305
5168,4.2965713
5169,4.296852
5170,4.3017654
5171,4.2862663
5172,4.2992296
5173,4.3099513
5174,4.296456
5175,4.309367
5176,4.296444
5177,4.290123
5178,4.298301
5179,4.289979
5180,4.2975545
5181,4.2886276
5182,4.286063
5183,4.301091
5184,4.291549
5185,4.295566
5186,4.2962685
5187,4.2912602
5188,4.2965755
5189,4.2907863
5190,4.294711
5191,4.3053255
5192,4.2931824
5193,4.292861
5194,4.3104115
5195,4.293859
5196,4.300155
5197,4.2973313
5198,4.280308
5199,4.2951446
5200,4.2901735
5201,4.2837386
5202,4.291887
5203,4.299006
5204,4.300552
5205,4.293301
5206,4.2875834
5207,4.2882566
5208,4.3043756
5209,4.299211
5210,4.3025293
5211,4.3102636
5212,4.2952504
5213,4.290151
5214,4.2981505
5215,4.2928114
5216,4.299449
5217,4.285202
5218,4.296324
5219,4.308239
5220,4.294702
5221,4.285674
5222,4.2884545
5223,4.292677
5224,4.301486
5225,4.288416
5226,4.292801
5227,4.304717
5228,4.297365
5229,4.3071303
5230,4.2932568
5231,4.296986
5232,4.291596
5233,4.294032
5234,4.2914705
5235,4.307567
5236,4.294471
5237,4.2934165
5238,4.2863617
5239,4.30166
5240,4.2921944
5241,4.3042297
5242,4.3012896
5243,4.302018
5244,4.3010726
5245,4.2934227
5246,4.2900867
5247,4.287367
5248,4.29219
5249,4.2975216
5250,4.292161
5251,4.295547
5252,4.321082
5253,4.301753
5254,4.294185
5255,4.287494
5256,4.295871
5257,4.3050294
5258,4.301708
5259,4.289342
5260,4.3024693
5261,4.290221
5262,4.2897315
5263,4.286408
5264,4.292184
5265,4.2922153
5266,4.2942624
5267,4.310436
5268,4.29657
5269,4.296851
5270,4.301764
5271,4.286256
5272,4.2992244
5273,4.3099484
5274,4.2964573
5275,4.309364
5276,4.2964487
5277,4.290109
5278,4.2983
5279,4.2899756
5280,4.297556
5281,4.2886295
5282,4.286061
5283,4.3010907
5284,4.2915525
5285,4.295563
5286,4.2962694
5287,4.2912602
5288,4.2965803
5289,4.290783
5290,4.294712
5291,4.305323
5292,4.2931833
5293,4.292857
5294,4.3104143
5295,4.2938523
5296,4.300146
5297,4.2973313
5298,4.2803063
5299,4.2951326
5300,4.290178
5301,4.283731
5302,4.2918754
5303,4.299012
5304,4.300539
5305,4.293293
5306,4.287586
5307,4.288246
5308,4.3043833
5309,4.299204
5310,4.3025274
5311,4.3102593
5312,4.2952523
5313,4.290154
5314,4.2981653
5315,4.2928133
5316,4.29944
5317,4.285205
5318,4.29632
5319,4.3082457
5320,4.2947083
5321,4.2856674
5322,4.288454
5323,4.292674
5324,4.301486
5325,4.2884126
5326,4.292795
5327,4.3047113
5328,4.2973695
5329,4.3071284
5330,4.2932577
5331,4.296985
5332,4.2915974
5333,4.2940326
5334,4.2914734
5335,4.3075643
5336,4.2944727
5337,4.293403
5338,4.2863517
5339,4.301661
5340,4.2921906
5341,4.3042307
5342,4.301286
5343,4.3020167
5344,4.3010726
5345,4.293436
5346,4.290087
5347,4.2873564
5348,4.2921886
5349,4.2975225
5350,4.2921576
5351,4.2955437
5352,4.3210883
5353,4.30176
5354,4.2941856
5355,4.287499
5356,4.295868
5357,4.305032
5358,4.301699
5359,4.289338
5360,4.3024673
5361,4.290209
5362,4.2897334
5363,4.2864094
5364,4.2921867
5365,4.292212
5366,4.294257
5367,4.3104362
5368,4.296571
5369,4.2968607
5370,4.301761
5371,4.286255
5372,4.2992196
5373,4.3099585
5374,4.296463
5375,4.309369
5376,4.29645
5377,4.2901106
5378,4.298287
5379,4.2899766
5380,4.297559
5381,4.288627
5382,4.286054
5383,4.301095
5384,4.2915483
5385,4.295569
5386,4.2962646
5387,4.2912583
5388,4.2965703
5389,4.2907734
5390,4.294715
5391,4.305324
5392,4.2931867
5393,4.2928605
5394,4.310409
5395,4.293861
5396,4.3001404
5397,4.297328
5398,4.280315
5399,4.2951274
5400,4.290171
5401,4.2837343
5402,4.2918825
5403,4.299006
5404,4.300539
5405,4.293302
5406,4.287584
5407,4.288244
5408,4.304368
5409,4.2992
5410,4.302524
5411,4.31026
5412,4.2952547
5413,4.2901435
5414,4.2981606
5415,4.292808
5416,4.2994447
5417,4.2852025
5418,4.2963333
5419,4.30824
5420,4.2947044
5421,4.2856727
5422,4.288455
5423,4.2926745
5424,4.301482
5425,4.2884126
5426,4.2927938
5427,4.3047028
5428,4.2973704
5429,4.307129
5430,4.293251
5431,4.2969937
5432,4.2916
5433,4.29403
5434,4.2914724
5435,4.307564
5436,4.2944775
5437,4.293405
5438,4.2863593
5439,4.3016653
5440,4.2921896
5441,4.3042283
5442,4.301277
5443,4.3020196
5444,4.3010774
5445,4.2934356
5446,4.2900796
5447,4.2873516
5448,4.2921877
5449,4.2975206
5450,4.2921534
5451,4.2955513
5452,4.3210797
5453,4.301765
5454,4.294176
5455,4.287496
5456,4.295873
5457,4.3050303
5458,4.301703
5459,4.2893405
5460,4.302463
5461,4.290208
5462,4.289731
5463,4.2864003
5464,4.2921796
5465,4.292208
5466,4.2942514
5467,4.3104386
5468,4.2965655
5469,4.296856
5470,4.301766
5471,4.286248
5472,4.2992105
5473,4.309953
5474,4.296451
5475,4.3093667
5476,4.2964487
5477,4.290115
5478,4.2982883
5479,4.2899795
5480,4.297556
5481,4.288624
5482,4.2860518
5483,4.301094
5484,4.291549
5485,4.295568
5486,4.2962694
5487,4.2912602
5488,4.296575
5489,4.2907705
5490,4.294713
5491,4.305331
5492,4.293182
5493,4.292852
5494,4.310411
5495,4.2938643
5496,4.300134
5497,4.297324
5498,4.280316
5499,4.295125
5500,4.2901764
5501,4.28374
5502,4.2918787
5503,4.2990093
5504,4.300534
5505,4.293296
5506,4.287581
5507,4.288241
5508,4.3043704
5509,4.299199
5510,4.3025346
5511,4.3102565
5512,4.295245
5513,4.2901454
5514,4.2981653
5515,4.2928057
5516,4.2994323
5517,4.2852035
5518,4.296332
5519,4.308238
5520,4.2947073
5521,4.285664
5522,4.288453
5523,4.2926626
5524,4.3014865
5525,4.2884116
5526,4.292787
5527,4.304705
5528,4.297367
5529,4.307129
5530,4.293253
5531,4.2969904
5532,4.291599
5533,4.2940288
5534,4.2914743
5535,4.3075633
5536,4.294479
5537,4.2934093
5538,4.286358
5539,4.3016524
5540,4.292185
5541,4.304232
5542,4.301278
5543,4.30202
5544,4.3010707
5545,4.293434
5546,4.2900767
5547,4.2873497
5548,4.292183
5549,4.2975183
5550,4.2921553
5551,4.295545
5552,4.3210735
5553,4.30176
5554,4.2941756
5555,4.2874913
5556,4.2958646
5557,4.3050327
5558,4.3017
5559,4.2893395
5560,4.302465
5561,4.2902083
5562,4.2897253
5563,4.286401
5564,4.29219
5565,4.292207
5566,4.294252
5567,4.310438
5568,4.2965617
5569,4.296861
5570,4.3017645
5571,4.286254
5572,4.299215
5573,4.3099484
5574,4.296452
5575,4.309359
5576,4.2964406
5577,4.2901144
5578,4.2982845
5579,4.28997
5580,4.2975626
5581,4.288626
5582,4.286053
5583,4.3010907
5584,4.291543
5585,4.2955704
5586,4.2962694
5587,4.291257
5588,4.2965713
5589,4.2907653
5590,4.2947106
5591,4.3053293
5592,4.293184
5593,4.292847
5594,4.310409
5595,4.29387
5596,4.3001356
5597,4.297329
5598,4.2803035
5599,4.2951336
5600,4.2901754
5601,4.2837367
5602,4.2918825
5603,4.29901
5604,4.300535
5605,4.293296
5606,4.287578
5607,4.288246
5608,4.3043785
5609,4.299201
5610,4.3025317
5611,4.3102646
5612,4.2952414
5613,4.290139
5614,4.2981586
5615,4.2928104
5616,4.2994323
5617,4.2852073
5618,4.296322
5619,4.3082485
5620,4.2947016
5621,4.2856674
5622,4.2884526
5623,4.29266
5624,4.301479
5625,4.288415
5626,4.2927847
5627,4.304695
5628,4.2973638
5629,4.3071218
5630,4.293251
5631,4.2969856
5632,4.291596
5633,4.294031
5634,4.2914677
5635,4.30757
5636,4.2944617
5637,4.2933993
5638,4.2863526
5639,4.301659
5640,4.292185
5641,4.304229
5642,4.301276
5643,4.302021
5644,4.3010755
5645,4.2934327
5646,4.2900805
5647,4.2873507
5648,4.2921886
5649,4.2975163
5650,4.2921543
5651,4.2955475
5652,4.3210697
5653,4.301765
5654,4.294177
5655,4.287492
5656,4.2958665
5657,4.305032
5658,4.301704
5659,4.289337
5660,4.302462
5661,4.2902064
5662,4.289722
5663,4.2864056
5664,4.292188
5665,4.2922044
5666,4.294252
5667,4.3104434
5668,4.29656
5669,4.29686
5670,4.3017597
5671,4.2862477
5672,4.29921
5673,4.309953
5674,4.296451
5675,4.3093667
5676,4.2964425
5677,4.2901096
5678,4.298285
5679,4.2899756
5680,4.297554
5681,4.288623
5682,4.2860446
5683,4.3010883
5684,4.2915297
5685,4.295566
5686,4.2962666
5687,4.291257
5688,4.296574
5689,4.2907653
5690,4.2947154
5691,4.3053317
5692,4.2931757
5693,4.292841
5694,4.3104005
5695,4.2938766
5696,4.3001375
5697,4.297318
5698,4.2803073
5699,4.2951164
5700,4.290179
5701,4.283734
5702,4.2918725
5703,4.2990074
5704,4.300532
5705,4.2932916
5706,4.2875757
5707,4.288244
5708,4.3043723
5709,4.2992
5710,4.3025265
5711,4.3102555
5712,4.2952447
5713,4.290141
5714,4.2981615
5715,4.2928095
5716,4.29943
5717,4.285206
5718,4.2963257
5719,4.308241
5720,4.294702
5721,4.2856607
5722,4.2884483
5723,4.2926674
5724,4.301473
5725,4.2884107
5726,4.2927794
5727,4.3046947
5728,4.297367
5729,4.3071303
5730,4.2932487
5731,4.2969937
5732,4.2916007
5733,4.2940307
5734,4.291475
5735,4.3075733
5736,4.294468
5737,4.293401
5738,4.2863417
5739,4.3016515
5740,4.292181
5741,4.304233
5742,4.3012786
5743,4.302016
5744,4.3010755
5745,4.2934384
5746,4.290081
5747,4.2873464
5748,4.292186
5749,4.2975125
5750,4.292152
5751,4.295539
5752,4.3210745
5753,4.301756
5754,4.2941747
5755,4.28749
5756,4.295867
5757,4.305034
5758,4.301702
5759,4.2893324
5760,4.3024626
5761,4.290205
5762,4.289717
5763,4.286399
5764,4.2921786
5765,4.2922044
5766,4.2942505
5767,4.3104453
5768,4.2965612
5769,4.2968664
5770,4.301768
5771,4.2862415
5772,4.2992063
5773,4.309949
5774,4.2964497
5775,4.309367
5776,4.2964354
5777,4.2901063
5778,4.298282
5779,4.2899714
5780,4.2975535
5781,4.288617
5782,4.286046
5783,4.3010845
5784,4.2915344
5785,4.2955637
5786,4.296262
5787,4.291259
5788,4.296569
5789,4.2907696
5790,4.294715
5791,4.305333
5792,4.29318
5793,4.292841
5794,4.310402
5795,4.2938766
5796,4.3001423
5797,4.2973204
5798,4.280304
5799,4.295112
5800,4.2901816
5801,4.2837334
5802,4.291874
5803,4.2990074
5804,4.3005295
5805,4.2932997
5806,4.287576
5807,4.288242
5808,4.3043723
5809,4.299194
5810,4.3025274
5811,4.3102565
5812,4.295244
5813,4.290142
5814,4.2981653
5815,4.2928123
5816,4.2994285
5817,4.285212
5818,4.2963295
5819,4.308239
5820,4.2947025
5821,4.2856646
5822,4.2884526
5823,4.292668
5824,4.301475
5825,4.2884154
5826,4.292777
5827,4.3046904
5828,4.297357
5829,4.3071294
5830,4.2932506
5831,4.296998
5832,4.2916007
5833,4.2940235
5834,4.291467
5835,4.307574
5836,4.294468
5837,4.293397
5838,4.286354
5839,4.301637
5840,4.292189
5841,4.304231
5842,4.3012776
5843,4.302023
5844,4.301074
5845,4.2934403
5846,4.290074
5847,4.2873497
5848,4.292183
5849,4.2975116
5850,4.292151
5851,4.295537
5852,4.321071
5853,4.301769
5854,4.2941766
5855,4.2874947
5856,4.295867
5857,4.305031
5858,4.3016977
5859,4.2893376
5860,4.3024626
5861,4.2901998
5862,4.2897243
5863,4.2864013
5864,4.29218
5865,4.2922034
5866,4.294253
5867,4.310445
5868,4.2965555
5869,4.296861
5870,4.3017735
5871,4.286239
5872,4.299199
5873,4.3099523
5874,4.2964487
5875,4.309355
5876,4.296428
5877,4.290103
5878,4.2982793
5879,4.2899747
5880,4.29756
5881,4.2886267
5882,4.2860436
5883,4.3010883
5884,4.2915344
5885,4.295564
5886,4.2962646
5887,4.2912645
5888,4.2965775
5889,4.2907634
5890,4.2947187
5891,4.305336
5892,4.29317
5893,4.2928395
5894,4.310394
5895,4.293879
5896,4.300132
5897,4.297306
5898,4.2803025
5899,4.295111
5900,4.290178
5901,4.283739
5902,4.2918754
5903,4.299003
5904,4.3005266
5905,4.2933006
5906,4.2875752
5907,4.2882347
5908,4.3043694
5909,4.2991986
5910,4.3025317
5911,4.310258
5912,4.295239
5913,4.290139
5914,4.2981668
5915,4.2928047
5916,4.2994223
5917,4.28521
5918,4.29632
5919,4.3082447
5920,4.294709
5921,4.2856646
5922,4.288446
5923,4.292662
5924,4.3014727
5925,4.2884116
5926,4.292779
5927,4.304694
5928,4.2973633
5929,4.307125
5930,4.293248
5931,4.2969966
5932,4.291598
5933,4.2940226
5934,4.291464
5935,4.3075714
5936,4.2944694
5937,4.2933903
5938,4.286348
5939,4.301647
5940,4.292185
5941,4.304234
5942,4.301277
5943,4.302017
5944,4.301067
5945,4.2934403
5946,4.290067
5947,4.2873373
5948,4.292181
5949,4.297512
5950,4.292156
5951,4.295535
5952,4.321071
5953,4.301769
5954,4.2941775
5955,4.28749
5956,4.295862
5957,4.3050323
5958,4.301701
5959,4.2893343
5960,4.3024573
5961,4.290196
5962,4.289716
5963,4.2864003
5964,4.2921896
5965,4.292199
5966,4.2942443
5967,4.310444
5968,4.296552
5969,4.296872
5970,4.3017716
5971,4.2862306
5972,4.299201
5973,4.309951
5974,4.296449
5975,4.309364
5976,4.296434
5977,4.290107
5978,4.298281
5979,4.2899685
5980,4.2975554
5981,4.2886224
5982,4.286036
5983,4.3010902
5984,4.2915287
5985,4.2955704
5986,4.2962623
5987,4.291257
5988,4.296575
5989,4.290758
5990,4.2947164
5991,4.305336
5992,4.293172
5993,4.292835
5994,4.310395
5995,4.2938824
5996,4.3001285
5997,4.297308
5998,4.2802954
5999,4.2951045
6000,4.2901793
6001,4.2837324
6002,4.291875
6003,4.299006
6004,4.3005195
6005,4.293303
6006,4.287572
6007,4.288241
6008,4.304377
6009,4.2991943
6010,4.302528
6011,4.31025
6012,4.295244
6013,4.2901344
6014,4.298163
6015,4.292808
6016,4.299414
6017,4.285209
6018,4.2963266
6019,4.3082466
6020,4.2946973
6021,4.2856665
6022,4.2884445
6023,4.2926645
6024,4.301465
6025,4.2884126
6026,4.2927766
6027,4.3046827
6028,4.2973604
6029,4.307129
6030,4.2932496
6031,4.297
6032,4.2915998
6033,4.294019
6034,4.291468
6035,4.3075767
6036,4.2944646
6037,4.2933927
6038,4.286345
6039,4.301639
6040,4.292178
6041,4.30423
6042,4.3012705
6043,4.302019
6044,4.3010736
6045,4.2934465
6046,4.2900677
6047,4.2873373
6048,4.292184
6049,4.297511
6050,4.292155
6051,4.295536
6052,4.32107
6053,4.301765
6054,4.294179
6055,4.2874904
6056,4.2958565
6057,4.3050303
6058,4.3016953
6059,4.289332
6060,4.3024626
6061,4.2901897
6062,4.2897124
6063,4.2863946
6064,4.292191
6065,4.2921944
6066,4.294244
6067,4.310448
6068,4.2965455
6069,4.296871
6070,4.3017707
6071,4.286237
6072,4.2991977
6073,4.3099537
6074,4.296453
6075,4.3093576
6076,4.29643
6077,4.2901063
6078,4.298271
6079,4.2899694
6080,4.297558
6081,4.288625
6082,4.2860312
6083,4.30108
6084,4.291531
6085,4.295564
6086,4.2962613
6087,4.291259
6088,4.296572
6089,4.2907577
6090,4.2947063
6091,4.3053303
6092,4.293172
6093,4.292835
6094,4.310399
6095,4.2938848
6096,4.300138
6097,4.297302
6098,4.280297
6099,4.2950974
6100,4.290187
6101,4.2837367
6102,4.291868
6103,4.298998
6104,4.3005204
6105,4.293293
6106,4.2875724
6107,4.2882395
6108,4.3043747
6109,4.2991967
6110,4.3025274
6111,4.310252
6112,4.29524
6113,4.290136
6114,4.298161
6115,4.292801
6116,4.2994075
6117,4.2852144
6118,4.2963243
6119,4.3082366
6120,4.294704
6121,4.2856655
6122,4.2884564
6123,4.292661
6124,4.3014617
6125,4.2884207
6126,4.292775
6127,4.3046904
6128,4.2973595
6129,4.307127
6130,4.2932487
6131,4.296997
6132,4.2915993
6133,4.294022
6134,4.2914605
6135,4.3075767
6136,4.294461
6137,4.29339
6138,4.286341
6139,4.301636
6140,4.2921796
6141,4.304233
6142,4.3012624
6143,4.302022
6144,4.3010755
6145,4.293456
6146,4.2900667
6147,4.2873325
6148,4.292183
6149,4.2975006
6150,4.2921457
6151,4.2955317
6152,4.321071
6153,4.301771
6154,4.2941666
6155,4.287488
6156,4.2958617
6157,4.3050275
6158,4.3017035
6159,4.2893405
6160,4.3024535
6161,4.290193
6162,4.2897077
6163,4.286389
6164,4.29219
6165,4.2921944
6166,4.2942376
6167,4.3104424
6168,4.2965474
6169,4.2968745
6170,4.30177
6171,4.286237
6172,4.2991896
6173,4.3099537
6174,4.2964406
6175,4.309358
6176,4.2964325
6177,4.2901044
6178,4.2982674
6179,4.2899704
6180,4.297552
6181,4.2886243
6182,4.2860346
6183,4.3010783
6184,4.291528
6185,4.2955685
6186,4.2962604
6187,4.2912574
6188,4.296571
6189,4.290753
6190,4.2947087
6191,4.3053355
6192,4.293169
6193,4.292829
6194,4.3103952
6195,4.2938848
6196,4.300126
6197,4.297305
6198,4.2802978
6199,4.2950997
6200,4.2901845
6201,4.2837386
6202,4.2918687
6203,4.2989955
6204,4.300518
6205,4.293302
6206,4.2875614
6207,4.2882314
6208,4.3043747
6209,4.2991977
6210,4.3025327
6211,4.3102536
6212,4.2952385
6213,4.290137
6214,4.298169
6215,4.2928042
6216,4.299403
6217,4.2852073
6218,4.296328
6219,4.308242
6220,4.2947106
6221,4.285661
6222,4.2884493
6223,4.2926555
6224,4.301461
6225,4.288422
6226,4.2927694
6227,4.304686
6228,4.2973695
6229,4.307122
6230,4.293248
6231,4.2969985
6232,4.2915974
6233,4.294013
6234,4.2914567
6235,4.3075767
6236,4.2944617
6237,4.29338
6238,4.286342
6239,4.3016386
6240,4.292172
6241,4.304234
6242,4.3012676
6243,4.3020196
6244,4.3010745
6245,4.2934465
6246,4.290065
6247,4.2873397
6248,4.292182
6249,4.297501
6250,4.2921467
6251,4.2955317
6252,4.3210583
6253,4.3017673
6254,4.294166
6255,4.287488
6256,4.2958555
6257,4.3050327
6258,4.3016963
6259,4.289333
6260,4.3024607
6261,4.290189
6262,4.289704
6263,4.2863903
6264,4.2921896
6265,4.292191
6266,4.2942433
6267,4.3104453
6268,4.2965484
6269,4.2968783
6270,4.301772
6271,4.2862267
6272,4.2991877
6273,4.309953
6274,4.2964444
6275,4.3093615
6276,4.2964373
6277,4.2901015
6278,4.2982726
6279,4.2899704
6280,4.2975616
6281,4.28862
6282,4.2860265
6283,4.301082
6284,4.291525
6285,4.295563
6286,4.296254
6287,4.2912545
6288,4.2965693
6289,4.2907505
6290,4.2947083
6291,4.305331
6292,4.2931643
6293,4.292834
6294,4.3103957
6295,4.2938876
6296,4.300131
6297,4.297301
6298,4.2802906
6299,4.2950916
6300,4.2901845
6301,4.2837353
6302,4.2918715
6303,4.2989993
6304,4.300518
6305,4.2933
6306,4.287562
6307,4.2882304
6308,4.3043704
6309,4.2991962
6310,4.302532
6311,4.310249
6312,4.295234
6313,4.2901382
6314,4.2981687
6315,4.29281
6316,4.299397
6317,4.285208
6318,4.296315
6319,4.3082438
6320,4.2947054
6321,4.285656
6322,4.2884455
6323,4.2926526
6324,4.301458
6325,4.288418
6326,4.2927623
6327,4.3046823
6328,4.2973657
6329,4.3071294
6330,4.2932434
6331,4.296995
6332,4.291603
6333,4.294009
6334,4.2914658
6335,4.3075724
6336,4.294462
6337,4.2933774
6338,4.2863436
6339,4.3016334
6340,4.2921762
6341,4.304234
6342,4.3012667
6343,4.302012
6344,4.3010674
6345,4.293449
6346,4.2900653
6347,4.2873325
6348,4.292178
6349,4.297503
6350,4.292142
6351,4.295533
6352,4.321064
6353,4.3017735
6354,4.294166
6355,4.287481
6356,4.295853
6357,4.305027
6358,4.301696
6359,4.289331
6360,4.3024497
6361,4.290179
6362,4.2897005
6363,4.2863927
6364,4.292189
6365,4.292189
6366,4.2942376
6367,4.310451
6368,4.296545
6369,4.2968817
6370,4.3017673
6371,4.286224
6372,4.299189
6373,4.3099537
6374,4.296441
6375,4.309365
6376,4.296435
6377,4.290103
6378,4.2982674
6379,4.289968
6380,4.297561
6381,4.28862
6382,4.2860303
6383,4.3010826
6384,4.2915215
6385,4.2955575
6386,4.296251
6387,4.2912517
6388,4.296573
6389,4.2907543
6390,4.29471
6391,4.3053355
6392,4.2931614
6393,4.2928247
6394,4.310395
6395,4.2938895
6396,4.3001313
6397,4.297299
6398,4.2802978
6399,4.295082
6400,4.290185
6401,4.2837324
6402,4.2918677
6403,4.2990003
6404,4.3005085
6405,4.293293
6406,4.2875614
6407,4.288226
6408,4.304379
6409,4.2991986
6410,4.3025336
6411,4.310256
6412,4.2952347
6413,4.2901354
6414,4.298173
6415,4.2928066
6416,4.299394
6417,4.285215
6418,4.296324
6419,4.308244
6420,4.294707
6421,4.285659
6422,4.2884407
6423,4.292653
6424,4.3014574
6425,4.288419
6426,4.292766
6427,4.304681
6428,4.2973638
6429,4.3071218
6430,4.293246
6431,4.296988
6432,4.2916017
6433,4.2940073
6434,4.291463
6435,4.3075805
6436,4.294462
6437,4.2933755
6438,4.286344
6439,4.301633
6440,4.292175
6441,4.304229
6442,4.3012595
6443,4.3020144
6444,4.301073
6445,4.2934484
6446,4.2900586
6447,4.287334
6448,4.2921844
6449,4.2975063
6450,4.29214
6451,4.2955256
6452,4.321051
6453,4.3017735
6454,4.29416
6455,4.2874823
6456,4.2958527
6457,4.3050313
6458,4.3016934
6459,4.2893324
6460,4.3024535
6461,4.29018
6462,4.2897015
6463,4.286395
6464,4.2921934
6465,4.292187
6466,4.294243
6467,4.3104568
6468,4.296556
6469,4.2968817
6470,4.3017693
6471,4.2862134
6472,4.2991843
6473,4.309955
6474,4.2964406
6475,4.3093586
6476,4.296428
6477,4.2900977
6478,4.298269
6479,4.289961
6480,4.2975583
6481,4.2886124
6482,4.2860255
6483,4.3010817
6484,4.2915187
6485,4.2955647
6486,4.296256
6487,4.2912474
6488,4.296567
6489,4.290755
6490,4.2947044
6491,4.3053412
6492,4.2931623
6493,4.2928233
6494,4.310385
6495,4.2938957
6496,4.300129
6497,4.2972956
6498,4.280308
6499,4.2950816
6500,4.29018
6501,4.2837415
6502,4.291858
6503,4.2989964
6504,4.300512
6505,4.293298
6506,4.2875633
6507,4.288226
6508,4.304371
6509,4.299198
6510,4.302534
6511,4.310253
6512,4.2952366
6513,4.290124
6514,4.298167
6515,4.2928014
6516,4.299397
6517,4.2852106
6518,4.296325
6519,4.3082447
6520,4.2947044
6521,4.285657
6522,4.288449
6523,4.292647
6524,4.301458
6525,4.288416
6526,4.2927628
6527,4.3046827
6528,4.297367
6529,4.307124
6530,4.2932425
6531,4.2969985
6532,4.2916036
6533,4.294008
6534,4.291463
6535,4.307577
6536,4.294458
6537,4.2933817
6538,4.2863374
6539,4.301637
6540,4.292168
6541,4.304234
6542,4.301257
6543,4.3020177
6544,4.301064
6545,4.293449
6546,4.2900624
6547,4.287327
6548,4.29218
6549,4.297502
6550,4.292144
6551,4.295531
6552,4.3210526
6553,4.301772
6554,4.2941575
6555,4.287487
6556,4.2958503
6557,4.3050337
6558,4.3016915
6559,4.2893376
6560,4.302452
6561,4.29018
6562,4.2897005
6563,4.286386
6564,4.2921915
6565,4.292179
6566,4.2942357
6567,4.3104515
6568,4.296545
6569,4.296884
6570,4.301767
6571,4.2862153
6572,4.299185
6573,4.3099513
6574,4.2964387
6575,4.3093576
6576,4.296423
6577,4.2900953
6578,4.2982607
6579,4.2899623
6580,4.297562
6581,4.28861
6582,4.2860303
6583,4.3010798
6584,4.2915196
6585,4.2955575
6586,4.2962513
6587,4.2912526
6588,4.2965646
6589,4.2907457
6590,4.294704
6591,4.3053384
6592,4.2931633
6593,4.292833
6594,4.3103886
6595,4.293903
6596,4.3001294
6597,4.2972846
6598,4.280296
6599,4.295081
6600,4.290182
6601,4.283741
6602,4.2918673
6603,4.298992
6604,4.300508
6605,4.293301
6606,4.287561
6607,4.2882304
6608,4.3043747
6609,4.2991943
6610,4.302542
6611,4.3102484
6612,4.2952366
6613,4.290128
6614,4.2981734
6615,4.2927995
6616,4.2993894
6617,4.2852063
6618,4.2963214
6619,4.3082533
6620,4.294704
6621,4.2856526
6622,4.288446
6623,4.2926497
6624,4.3014536
6625,4.2884192
6626,4.2927513
6627,4.3046784
6628,4.2973647
6629,4.307122
6630,4.293243
6631,4.296999
6632,4.291606
6633,4.2940006
6634,4.291456
6635,4.307581
6636,4.294464
6637,4.293375
6638,4.2863393
6639,4.3016267
6640,4.292166
6641,4.3042407
6642,4.301265
6643,4.30202
6644,4.301072
6645,4.29345
6646,4.29006
6647,4.2873273
6648,4.292182
6649,4.297502
6650,4.2921367
6651,4.295527
6652,4.321046
6653,4.301778
6654,4.2941594
6655,4.287482
6656,4.295856
6657,4.3050313
6658,4.3016973
6659,4.289329
6660,4.302442
6661,4.2901745
6662,4.289693
6663,4.286386
6664,4.2921915
6665,4.2921796
6666,4.2942333
6667,4.3104568
6668,4.2965407
6669,4.2968826
6670,4.3017716
6671,4.286213
6672,4.299174
6673,4.309953
6674,4.2964396
6675,4.309359
6676,4.2964196
6677,4.2900934
6678,4.2982645
6679,4.2899594
6680,4.2975645
6681,4.288621
6682,4.2860174
6683,4.3010793
6684,4.291512
6685,4.295557
